id;idade;sexo;estado_civil;escola;Qte_dependentes;tempo_ultimoservico;trabalha;vl_salario_mil;reg_moradia;casa_propria;vl_imovel_em_mil;Qte_cartoes;Qte_carros;SCORE_CREDITO
708798483;37;F;solteiro;ensino fundam;0;21;0;0;2;1;257000;1;1;236
708799983;40;M;casado;doutorado;1;33;1;90963,87;6;0;0;1;0;531
708801108;57;F;solteiro;mestrado;0;51;1;19985,11;3;0;0;1;0;302
708804633;44;F;divorciado;ensino fundam;2;34;1;19581,22;1;1;289000;1;1;344
708805908;30;M;casado;ensino medio;2;17;1;26212,95;1;1;930000;2;0;448
708807483;51;F;casado;ensino medio;3;43;1;71319,66;5;0;0;1;1;563
708809283;41;F;divorciado;ensino medio;4;30;1;63300,69;1;1;241000;1;1;377
708811233;37;M;casado;ensino medio;2;25;1;116069,99;4;0;0;1;1;333
708812133;49;F;casado;ensino medio;3;36;0;0;5;0;0;1;1;378
708813033;47;M;solteiro;ensino medio;0;33;1;62795,4;5;0;0;1;1;316
708816408;41;M;solteiro;mestrado;1;28;1;124793,81;4;0;0;1;1;655
708817608;41;F;casado;graduacao;3;23;0;0;3;1;422000;1;0;259
708818508;36;M;casado;ensino fundam;1;24;1;20324,12;5;0;0;1;1;388
708820308;47;M;na;doutorado;3;34;1;124033,35;6;0;0;1;1;375
708821733;43;F;solteiro;ensino medio;0;35;1;106000,06;2;1;830000;2;1;640
708822783;53;F;solteiro;graduacao;0;33;1;24235,57;4;0;0;1;1;449
708823908;41;M;solteiro;ensino medio;0;27;1;94256,5;4;0;0;1;0;404
708824958;50;F;solteiro;graduacao;1;41;1;22622,21;2;1;427000;1;0;365
708826158;45;F;divorciado;mestrado;4;25;1;75673,74;2;1;861000;1;1;526
708828258;55;M;casado;ensino fundam;2;35;1;198043,65;5;0;0;1;1;531
708829758;41;M;casado;graduacao;2;33;1;94543,83;4;0;0;1;1;497
708831858;43;F;casado;mestrado;3;27;1;18086,14;1;1;192000;1;0;406
708833133;40;F;divorciado;ensino medio;3;27;1;17727,74;5;0;0;1;1;322
708834483;46;M;casado;doutorado;2;27;1;124824,62;1;1;178000;1;0;455
708837858;44;F;na;ensino fundam;4;32;1;22093,59;5;0;0;1;1;429
708838908;49;F;solteiro;ensino fundam;0;39;1;68845,69;4;0;0;1;1;488
708841233;41;M;casado;ensino fundam;2;32;1;132435,17;2;1;819000;1;1;650
708846183;48;M;solteiro;ensino fundam;1;28;1;98157,17;4;0;0;1;0;362
708848208;52;M;solteiro;mestrado;0;39;1;136557,66;6;0;0;1;1;667
708849858;44;M;solteiro;doutorado;0;34;1;186923,06;4;0;0;1;0;495
708856983;36;M;casado;doutorado;3;26;1;168539,15;2;1;219000;1;0;268
708859158;47;F;solteiro;ensino medio;1;36;1;68854,45;4;0;0;1;0;356
708860358;38;M;casado;graduacao;3;20;1;115607,57;4;0;0;1;1;279
708862233;44;F;casado;ensino medio;4;27;1;69861,57;3;1;516000;1;1;532
708863733;35;M;solteiro;ensino medio;0;20;1;106244,5;1;1;1385000;3;0;657
708864708;46;M;na;ensino fundam;3;34;1;124395,96;4;0;0;1;1;466
708866133;43;M;casado;ensino medio;3;33;1;144272,33;2;1;1455000;1;0;671
708867408;52;M;casado;graduacao;2;36;1;99815,36;3;1;205000;1;2;583
708868233;68;M;casado;graduacao;0;49;1;18797,08;1;1;226000;1;1;398
708869283;50;M;casado;graduacao;4;40;1;133640,75;6;0;0;1;1;666
708870408;53;M;solteiro;ensino fundam;1;40;1;22792,5;6;0;0;1;1;438
708871158;60;M;solteiro;ensino medio;0;41;1;107973,68;4;0;0;2;1;625
708873183;47;M;solteiro;doutorado;0;43;1;119543,54;1;1;1547000;1;1;775
708874533;45;F;casado;ensino fundam;2;33;1;16051,28;1;1;201000;1;1;326
708876183;51;M;solteiro;graduacao;0;42;1;102204,68;2;1;372000;2;1;622
708877458;50;F;casado;mestrado;3;33;0;0;2;1;803000;1;1;542
708878508;45;F;casado;graduacao;3;36;1;17871,93;4;0;0;1;0;299
708879483;48;F;divorciado;ensino fundam;1;33;1;23824,52;6;0;0;1;1;517
708880683;49;M;casado;ensino fundam;5;44;1;86234,51;3;0;0;1;0;778
708881583;50;M;casado;mestrado;2;42;1;78306,3;1;1;875000;1;1;708
708884658;48;F;casado;ensino medio;2;30;1;23277,63;5;0;0;1;0;399
708885558;56;F;solteiro;graduacao;0;43;1;20437,7;1;1;222000;1;1;510
708886533;50;M;solteiro;ensino medio;0;40;1;195470,7;4;0;0;1;0;480
708887433;65;M;solteiro;ensino medio;0;55;1;22645,3;6;0;0;1;0;437
708888633;52;M;casado;doutorado;3;33;1;130909,25;2;1;272000;1;1;411
708890133;46;F;casado;ensino fundam;4;33;0;0;2;1;466000;1;1;355
708890958;55;M;solteiro;ensino medio;0;41;1;204863;3;0;0;1;1;639
708892833;37;M;casado;ensino medio;2;26;1;172736,75;2;1;223000;1;2;444
708894183;53;M;solteiro;ensino fundam;0;42;1;204226,92;4;0;0;2;1;723
708895158;46;M;casado;ensino fundam;2;31;1;123055,14;3;1;287000;1;1;358
708897408;46;M;solteiro;ensino fundam;0;34;1;98487,31;4;0;0;1;0;423
708899283;40;F;solteiro;mestrado;0;25;0;0;3;0;0;1;1;361
708900408;52;F;divorciado;ensino medio;1;33;0;0;3;1;437000;1;0;465
708902883;55;M;solteiro;ensino medio;0;34;1;199407,37;5;0;0;1;0;428
708905733;45;M;solteiro;mestrado;2;30;1;103541,41;1;1;757000;1;0;568
708907833;38;F;solteiro;graduacao;0;25;0;0;2;1;787000;1;0;462
708908883;37;F;divorciado;ensino medio;2;31;1;33945,36;1;1;1260000;2;1;747
708911508;50;F;casado;ensino fundam;2;36;1;21581,55;3;1;345000;1;1;490
708913233;37;M;casado;graduacao;1;24;1;59394,8;3;1;180000;1;2;371
708916083;49;F;na;ensino fundam;0;35;1;19693,59;5;0;0;1;1;358
708917133;48;M;solteiro;graduacao;0;32;1;131798,99;3;0;0;1;1;539
708918558;37;F;casado;ensino medio;2;33;1;62685,9;5;0;0;1;1;421
708923658;41;F;na;ensino fundam;3;26;1;21807,18;3;1;447000;1;1;481
708924783;43;M;divorciado;ensino medio;3;35;1;124409,1;4;0;0;1;0;354
708927108;53;M;casado;ensino medio;2;33;1;192859,59;1;1;263000;1;1;406
708928008;34;F;solteiro;graduacao;0;33;1;62885,28;2;1;404000;1;1;448
708928908;39;F;solteiro;ensino medio;0;20;1;22333,75;4;0;0;1;1;412
708931908;48;M;solteiro;graduacao;0;34;1;63746,81;3;0;0;1;0;362
708937608;37;F;solteiro;graduacao;1;17;1;20924,37;4;0;0;1;0;263
708938508;63;M;casado;graduacao;1;33;1;70841,97;5;0;0;1;1;380
708942408;46;F;solteiro;mestrado;0;36;1;90735,3;3;0;0;1;0;701
708944958;47;M;solteiro;mestrado;0;38;1;99510,51;5;0;0;1;0;477
708946008;46;F;casado;ensino fundam;3;34;1;19153,38;5;0;0;1;1;334
708947208;36;M;solteiro;ensino medio;0;14;1;115807,24;4;0;0;1;1;305
708948483;54;M;casado;ensino medio;3;35;1;146338,66;2;1;844000;2;1;744
708949908;50;M;divorciado;ensino medio;1;39;1;190763,57;1;1;207000;1;1;418
708952758;41;F;casado;ensino fundam;3;34;1;22286,29;2;1;489000;1;0;409
708953883;53;M;casado;ensino fundam;2;34;1;126821,25;2;1;226000;1;1;264
708957183;48;M;divorciado;ensino fundam;0;35;1;64121,14;3;1;220000;1;0;267
708959583;47;M;casado;graduacao;2;37;1;98095,72;1;1;342000;1;1;523
708960858;40;M;casado;graduacao;4;19;1;124398,94;3;1;479000;1;1;480
708963258;46;M;casado;ensino fundam;3;38;1;106954,84;3;1;853000;1;1;689
708964683;48;F;na;ensino fundam;4;36;1;23393,93;3;1;1454000;1;1;656
708967608;53;F;solteiro;ensino medio;0;44;1;17709,73;3;0;0;1;0;267
708968733;47;M;casado;mestrado;3;42;1;139242,39;1;1;793000;1;1;773
708969633;42;M;na;mestrado;4;31;1;127172,71;6;0;0;1;2;593
708971583;38;F;solteiro;mestrado;0;26;1;16633,22;3;0;0;1;1;300
708972783;48;F;casado;ensino fundam;4;35;1;19245,54;3;1;230000;1;1;367
708974283;50;M;casado;ensino medio;4;35;1;121287,24;5;0;0;1;0;720
708976908;40;M;solteiro;doutorado;0;32;1;120168,67;4;0;0;1;1;451
708980283;34;M;casado;graduacao;3;22;1;113478,64;5;0;0;1;0;305
708982158;48;F;solteiro;ensino medio;0;36;1;39894,27;2;1;1480000;1;0;655
708983658;51;M;solteiro;mestrado;0;36;1;189764,87;3;0;0;1;1;391
708989358;37;F;casado;ensino fundam;2;15;1;20884,54;3;1;439000;1;1;385
708992733;50;F;casado;graduacao;0;33;1;23837,63;4;0;0;1;1;556
708995283;50;F;na;ensino medio;1;35;0;0;1;1;487000;1;0;393
708996708;55;M;solteiro;ensino medio;0;47;1;158877,06;3;0;0;1;0;724
708997833;49;F;solteiro;doutorado;1;36;1;69765,17;5;0;0;1;1;422
708998583;47;F;casado;ensino fundam;4;37;1;22242,92;6;0;0;1;1;490
709000008;45;M;solteiro;ensino fundam;0;35;1;123569,24;6;0;0;1;0;383
709005633;62;M;solteiro;graduacao;0;49;1;106055,85;3;0;0;1;0;540
709007883;37;M;casado;ensino medio;2;28;1;35902,6;2;1;1454000;1;1;679
709008708;47;M;casado;ensino fundam;3;33;1;28401,47;2;1;832000;1;0;548
709009833;54;M;casado;ensino medio;3;41;1;72496,79;3;1;462000;1;1;550
709012083;39;M;casado;mestrado;1;25;1;17361,06;3;1;201000;1;0;399
709013208;40;M;solteiro;mestrado;0;36;1;144361,7;2;1;1610000;1;0;730
709014558;49;M;casado;mestrado;2;39;1;101332,12;3;1;438000;1;1;563
709015833;42;M;solteiro;ensino medio;0;40;1;111822,69;2;0;0;2;1;799
709017258;51;F;casado;ensino fundam;2;34;1;20535,54;1;1;287000;1;1;358
709019283;47;M;casado;ensino fundam;1;38;1;137444,43;2;1;787000;1;1;641
709022883;44;F;casado;ensino fundam;4;33;1;22040,96;6;0;0;1;1;525
709025583;53;M;casado;graduacao;3;33;1;129417,7;3;1;264000;1;1;425
709028208;44;F;casado;ensino medio;2;36;0;0;6;0;0;1;1;490
709029408;41;M;casado;ensino medio;4;35;1;89393,76;4;0;0;1;0;294
709035708;38;F;casado;ensino fundam;0;34;1;17193,76;4;0;0;1;1;335
709039533;43;F;na;ensino fundam;3;23;1;20867,07;6;0;0;1;0;345
709040508;57;M;casado;mestrado;4;34;1;205602,96;6;0;0;1;2;713
709042908;51;F;casado;ensino fundam;1;42;1;67725,44;4;0;0;1;1;418
709044183;47;F;casado;mestrado;3;24;1;133424,18;1;1;400000;1;1;594
709045683;42;F;casado;mestrado;3;28;0;0;3;1;392000;1;1;298
709046958;46;M;casado;graduacao;2;40;1;108157,05;2;1;906000;2;0;727
709051533;46;F;casado;ensino medio;1;23;1;70008,58;6;0;0;1;1;457
709052883;47;F;solteiro;graduacao;1;35;1;71067,63;3;0;0;1;0;376
709054083;50;F;na;ensino medio;1;31;1;23624,07;6;0;0;1;0;421
709056558;43;F;casado;ensino fundam;3;28;1;63434,53;5;0;0;1;1;356
709058808;56;F;casado;ensino fundam;2;35;1;19176,4;6;0;0;1;0;294
709061658;44;F;solteiro;ensino medio;0;29;1;22249,81;2;1;453000;1;0;422
709064208;43;F;solteiro;mestrado;0;29;1;18549,44;4;0;0;1;1;408
709065483;40;F;divorciado;ensino fundam;3;26;1;72109,83;2;1;784000;1;1;555
709066983;50;M;casado;graduacao;4;46;1;220973,97;1;1;1521000;1;1;895
709068183;53;M;solteiro;ensino fundam;1;39;1;104307,09;3;0;0;1;1;536
709071408;56;F;solteiro;ensino medio;2;35;1;74414,06;4;0;0;1;0;404
709074108;36;M;solteiro;ensino fundam;0;22;1;89648,67;5;0;0;1;0;499
709075533;41;M;solteiro;mestrado;2;31;1;132504,25;4;0;0;1;1;606
709077933;26;F;casado;graduacao;0;15;1;19308,79;5;0;0;1;1;390
709078908;48;F;solteiro;graduacao;0;30;1;23534,66;1;1;493000;1;0;445
709079883;45;F;casado;ensino fundam;4;33;1;19583,8;5;0;0;1;1;402
709080783;56;F;solteiro;ensino medio;0;37;1;24368,24;4;0;0;1;0;401
709081683;65;M;solteiro;graduacao;0;53;1;24561,99;3;0;0;1;0;477
709082808;53;F;casado;graduacao;2;33;1;24872,74;2;1;509000;1;1;560
709085358;36;M;solteiro;ensino medio;0;33;1;88816,22;3;0;0;1;1;442
709086933;40;F;solteiro;ensino fundam;0;20;1;21038,32;4;0;0;1;0;368
709087983;35;F;solteiro;ensino fundam;0;25;1;21558,3;2;1;502000;1;0;423
709094358;51;F;solteiro;ensino medio;0;41;1;44052,89;4;0;0;1;0;698
709096908;57;M;casado;ensino medio;2;46;1;199650,87;6;0;0;1;1;435
709098108;45;F;casado;ensino medio;4;33;0;0;4;0;0;1;1;374
709100283;36;F;solteiro;graduacao;0;24;0;0;3;0;0;1;0;238
709101258;41;F;divorciado;graduacao;2;26;1;18048,38;4;0;0;1;1;303
709102458;47;M;solteiro;graduacao;0;33;1;126536,32;4;0;0;1;1;420
709103358;39;F;solteiro;ensino fundam;0;33;1;16348,03;6;0;0;1;1;361
709104333;50;M;casado;doutorado;5;36;1;196726,33;5;0;0;2;0;690
709106358;40;M;casado;mestrado;3;20;1;86649,53;5;0;0;1;0;177
709108533;49;M;casado;ensino medio;4;29;1;151780,09;2;1;1514000;1;1;707
709110633;41;M;solteiro;ensino medio;0;28;1;118277,18;5;0;0;1;0;314
709112508;42;F;solteiro;ensino fundam;0;33;1;18288,57;3;0;0;1;1;379
709117533;42;M;solteiro;graduacao;0;33;1;120687,88;4;0;0;1;1;421
709120008;43;M;solteiro;graduacao;0;33;1;90636,67;4;0;0;1;1;354
709121283;54;M;casado;mestrado;3;33;1;18525,27;3;1;162000;1;1;356
709122483;56;M;casado;ensino medio;3;34;1;100228,88;3;1;191000;1;1;378
709123908;43;F;casado;ensino medio;2;33;1;68995,59;2;1;487000;1;1;541
709124883;49;M;casado;ensino fundam;3;36;1;132920,65;5;0;0;1;0;467
709126833;42;M;na;ensino fundam;3;34;1;186421,81;3;1;412000;1;1;577
709127808;48;M;divorciado;doutorado;3;33;1;97724,64;5;0;0;1;1;398
709131033;65;F;na;ensino medio;0;33;0;0;3;1;406000;1;0;419
709134333;45;F;na;ensino medio;2;26;1;22612,83;6;0;0;1;1;419
709137558;52;M;na;mestrado;0;34;1;136477,63;6;0;0;1;2;602
709140858;57;F;solteiro;ensino fundam;0;44;1;25444,74;1;1;511000;1;1;514
709141908;53;M;casado;ensino medio;2;45;1;159460,06;1;1;1636000;1;1;816
709143183;52;F;casado;doutorado;2;41;1;68681,69;3;1;254000;1;0;414
709145958;43;F;casado;ensino fundam;3;34;1;17379,43;2;1;153000;1;1;331
709149408;36;M;casado;mestrado;2;33;1;88577,84;5;0;0;1;0;448
709150608;30;F;casado;ensino fundam;0;18;1;17256,32;5;0;0;1;0;302
709153008;37;M;casado;graduacao;3;33;1;64466,96;3;1;468000;1;1;531
709157133;39;M;divorciado;ensino fundam;1;33;1;116953,12;6;0;0;1;0;322
709158333;44;M;solteiro;ensino medio;1;26;1;96134,45;2;1;424000;1;0;392
709159308;42;F;solteiro;graduacao;1;31;1;40954,3;3;0;0;1;0;621
709161108;44;M;solteiro;ensino fundam;0;31;1;91228,99;3;0;0;1;0;296
709163358;41;M;solteiro;graduacao;2;29;1;91743,41;2;1;173000;3;1;541
709164408;32;M;casado;mestrado;1;20;1;14543,86;1;1;223000;1;1;268
709165533;47;M;na;doutorado;3;39;1;192380,31;6;0;0;1;1;526
709166883;39;F;solteiro;mestrado;0;25;0;0;6;0;0;1;0;291
709169133;35;F;casado;graduacao;1;20;0;0;3;1;400000;1;1;326
709170108;60;F;solteiro;ensino fundam;0;39;1;70093,81;3;0;0;1;0;344
709171308;30;M;casado;graduacao;1;15;1;101774,63;1;1;1317000;1;1;699
709173108;54;F;casado;ensino medio;4;38;0;0;6;0;0;1;1;238
709175208;50;F;solteiro;mestrado;1;40;1;23604,63;4;0;0;1;1;505
709176108;56;F;na;ensino fundam;4;48;1;24660,51;5;0;0;1;1;625
709178733;50;F;casado;doutorado;2;34;1;67090,59;3;1;228000;1;1;371
709179708;40;M;divorciado;ensino medio;2;35;1;92606,95;3;1;362000;1;0;397
709183683;31;F;solteiro;mestrado;0;34;1;16500,15;4;0;0;1;0;315
709185108;38;M;casado;graduacao;3;22;1;88671,44;5;0;0;1;2;397
709186983;49;M;casado;mestrado;4;39;1;125400,62;3;1;154000;1;0;322
709188108;45;M;solteiro;ensino medio;0;38;1;115289,36;3;0;0;2;0;753
709192233;50;F;casado;ensino fundam;2;37;0;0;3;1;176000;1;1;243
709198158;50;F;solteiro;ensino medio;1;34;1;18293,15;6;0;0;1;0;279
709199358;60;M;casado;mestrado;1;33;1;19389,95;1;1;168000;1;0;372
709200633;55;F;solteiro;ensino medio;0;45;0;0;1;1;544000;1;1;474
709204158;36;F;solteiro;ensino fundam;0;22;1;17649,18;5;0;0;1;0;318
709206333;44;F;solteiro;ensino medio;1;26;1;63436,62;3;0;0;1;1;392
709207458;44;M;casado;ensino medio;3;25;1;61410,94;4;0;0;1;1;316
709208808;50;F;casado;mestrado;1;34;1;22761,3;5;0;0;1;1;421
709210833;48;F;casado;doutorado;2;36;1;87696,28;1;1;1408000;1;1;741
709212183;53;F;casado;ensino medio;2;35;1;18765,59;6;0;0;1;0;335
709213458;42;M;casado;graduacao;3;35;1;133505,18;1;1;787000;1;1;700
709214358;39;F;divorciado;ensino medio;3;27;0;0;3;1;286000;1;1;242
709215708;49;M;na;doutorado;2;36;1;100733,15;4;0;0;1;0;607
709216533;52;M;casado;ensino fundam;2;33;1;132657,01;6;0;0;1;0;497
709217358;40;M;casado;doutorado;3;33;1;120140,35;5;0;0;1;1;508
709219533;53;M;casado;graduacao;3;40;1;96387,4;3;1;286000;1;0;267
709220583;34;M;divorciado;ensino medio;3;17;1;114588,69;6;0;0;1;2;396
709222008;41;M;solteiro;ensino fundam;0;29;1;120619,46;1;1;242000;1;1;379
709224033;53;M;solteiro;mestrado;1;40;1;98730,24;1;1;183000;1;1;437
709224858;53;M;casado;doutorado;2;35;1;128600,45;5;0;0;1;0;294
709225758;48;F;casado;doutorado;3;36;1;108773,36;2;1;821000;1;0;563
709227033;53;M;solteiro;ensino medio;0;44;1;135139,76;5;0;0;1;0;511
709229358;46;F;solteiro;mestrado;2;37;1;23046,02;6;0;0;1;0;431
709230708;56;M;solteiro;mestrado;1;34;1;18440,39;3;0;0;1;0;305
709231683;36;F;na;ensino medio;2;21;1;64876,77;6;0;0;1;1;425
709232808;44;F;divorciado;ensino fundam;3;31;1;63222,73;2;1;159000;1;1;350
709235058;46;M;casado;ensino fundam;4;36;1;74770,09;3;1;803000;2;1;662
709236633;40;F;divorciado;mestrado;3;27;1;65175,46;3;1;403000;1;0;365
709238358;51;F;casado;mestrado;0;38;0;0;1;1;760000;1;1;570
709239483;49;F;casado;ensino medio;1;33;1;71337,42;5;0;0;1;1;519
709243533;49;F;solteiro;ensino fundam;0;38;1;23184,17;5;0;0;1;1;482
709245783;44;F;casado;ensino medio;3;26;0;0;5;0;0;1;0;326
709246683;62;M;solteiro;ensino fundam;0;35;0;0;5;0;0;1;0;338
709247808;53;F;na;ensino medio;1;43;1;90768,4;2;1;1421000;1;1;730
709249083;40;M;solteiro;ensino fundam;0;18;1;100182,39;4;0;0;1;0;420
709250508;63;M;solteiro;mestrado;0;55;1;25544,22;3;0;0;1;0;534
709253433;50;F;casado;mestrado;2;40;1;67674,69;2;1;245000;1;0;420
709257708;47;F;solteiro;graduacao;0;42;1;39915,85;1;1;1497000;1;0;663
709259958;53;F;solteiro;ensino medio;0;41;1;31712,16;1;1;920000;1;1;586
709261383;56;F;casado;ensino medio;3;33;1;75299,83;2;1;497000;1;1;523
709265208;47;F;solteiro;ensino medio;1;34;1;22530,4;4;0;0;1;1;419
709267308;62;M;casado;ensino medio;1;48;1;136733,08;3;1;165000;1;0;337
709269708;45;M;solteiro;ensino medio;1;34;1;196667,18;2;1;728000;4;0;656
709272333;59;F;na;mestrado;1;44;1;25120,88;6;0;0;1;1;624
709273383;54;F;casado;ensino fundam;0;35;0;0;3;1;414000;1;0;358
709274583;40;M;casado;graduacao;2;24;1;184216,37;5;0;0;1;1;543
709275558;54;M;solteiro;ensino medio;0;41;1;103717,87;6;0;0;1;1;484
709276908;38;F;solteiro;graduacao;0;23;1;64127,53;6;0;0;1;0;356
709278258;54;M;casado;ensino fundam;2;41;1;65520,49;4;0;0;1;1;378
709279608;45;M;casado;graduacao;4;33;1;127606,37;5;0;0;1;1;500
709283358;43;F;casado;ensino fundam;4;27;1;18796,74;6;0;0;1;1;331
709284333;36;M;divorciado;mestrado;1;25;1;173718,35;6;0;0;1;1;423
709285683;48;M;divorciado;ensino fundam;4;30;1;98844,25;4;0;0;1;0;353
709288383;32;M;divorciado;ensino medio;2;25;1;114206,77;5;0;0;1;0;508
709289358;46;M;solteiro;ensino medio;0;37;1;125732,3;4;0;0;1;0;347
709296558;53;M;solteiro;ensino medio;0;34;1;202475,58;3;0;0;1;0;556
709297608;38;M;solteiro;ensino fundam;0;23;1;115597,28;3;0;0;1;1;267
709300458;48;M;na;ensino medio;1;40;1;21997,04;5;0;0;1;1;585
709306983;44;F;casado;ensino fundam;2;33;1;22875,02;6;0;0;2;1;579
709307808;59;F;casado;graduacao;2;33;1;72040,41;3;1;251000;1;1;450
709309308;50;M;na;ensino fundam;3;34;1;129138,24;1;1;170000;1;1;537
709310433;65;F;solteiro;ensino medio;0;54;1;78876,14;3;0;0;1;0;536
709311633;41;M;na;ensino medio;2;34;1;90137,72;6;0;0;2;1;444
709314408;39;F;solteiro;ensino fundam;0;26;1;65825,4;5;0;0;1;1;429
709315383;31;F;solteiro;doutorado;0;35;1;105664,94;3;0;0;1;1;748
709316433;52;M;solteiro;graduacao;0;32;1;98054,46;6;0;0;2;0;467
709319658;48;F;solteiro;ensino medio;1;36;1;28341,7;5;0;0;4;1;618
709321908;47;M;solteiro;graduacao;0;27;1;124019,58;2;1;168000;1;0;329
709326183;50;M;solteiro;graduacao;0;38;1;99256,22;6;0;0;1;0;429
709327383;45;F;casado;ensino medio;2;36;0;0;6;0;0;1;0;256
709328733;49;F;casado;mestrado;2;34;1;17802,22;6;0;0;1;1;404
709329558;49;F;solteiro;graduacao;1;31;1;23296,04;4;0;0;3;1;523
709330383;37;F;solteiro;ensino medio;0;16;1;19347,68;4;0;0;2;1;423
709332408;44;F;solteiro;graduacao;0;35;1;36911,88;3;0;0;1;1;686
709333608;58;F;solteiro;graduacao;0;44;0;0;6;0;0;1;0;392
709334658;39;F;casado;mestrado;2;24;1;17697,62;4;0;0;1;0;380
709335558;49;M;casado;mestrado;3;34;1;193738,62;6;0;0;1;1;540
709338633;56;F;solteiro;ensino medio;0;33;1;68803,85;2;1;154000;1;1;409
709339758;43;M;solteiro;doutorado;0;28;1;185618,09;4;0;0;1;0;487
709343433;39;F;solteiro;ensino medio;0;23;1;20414,62;5;0;0;1;1;406
709345008;53;F;casado;doutorado;2;37;1;97800,01;1;1;231000;1;1;306
709346133;55;F;casado;mestrado;2;32;0;0;3;1;278000;1;1;235
709350783;63;F;solteiro;ensino fundam;0;35;1;25365,14;6;0;0;1;0;370
709361058;35;M;casado;ensino medio;2;23;1;85690,02;5;0;0;1;0;289
709362033;52;F;casado;ensino medio;1;37;1;20032,98;1;1;225000;1;2;545
709363383;34;M;solteiro;graduacao;0;32;0;0;3;0;0;1;1;451
709364433;36;F;casado;graduacao;3;28;0;0;6;0;0;1;1;233
709365483;45;F;divorciado;doutorado;2;33;1;69055,39;5;0;0;1;1;507
709366458;43;F;casado;ensino fundam;3;34;1;18112,43;3;1;197000;1;0;372
709367433;28;M;solteiro;ensino fundam;0;12;1;55492,58;3;0;0;1;1;258
709368483;56;M;casado;ensino medio;2;43;1;72484,69;5;0;0;1;1;483
709372608;43;M;casado;mestrado;4;32;1;102360,34;1;1;737000;1;0;625
709373883;37;F;casado;ensino medio;5;42;1;113253,54;1;1;1509000;2;0;793
709375158;29;F;na;mestrado;1;33;1;115842,37;6;0;0;1;1;511
709376508;58;F;casado;ensino fundam;1;46;1;19948,74;3;1;182000;1;1;476
709379283;39;M;casado;ensino medio;2;26;1;88684,61;3;1;170000;1;0;341
709380333;57;M;casado;mestrado;1;34;1;201039,91;6;0;0;1;1;524
709381383;49;M;casado;ensino medio;4;32;1;101213,71;4;0;0;1;2;642
709382958;55;F;casado;ensino medio;2;45;1;67020,31;6;0;0;1;0;335
709383933;31;M;na;ensino fundam;2;17;1;119835,27;2;1;810000;1;0;383
709385133;42;F;casado;doutorado;2;34;1;118632,57;3;0;0;1;0;838
709388058;43;F;solteiro;ensino medio;1;31;1;22737,95;2;1;491000;1;1;458
709389558;33;F;solteiro;ensino fundam;1;33;1;20725,69;1;1;464000;1;1;435
709397508;48;M;casado;mestrado;1;43;1;120993,74;1;1;1574000;1;1;794
709398708;40;M;divorciado;graduacao;3;42;1;114692,7;2;1;1593000;1;0;790
709399908;34;F;solteiro;ensino medio;0;21;1;79685,14;4;0;0;1;0;595
709405758;36;M;casado;ensino medio;2;25;1;87231,67;4;0;0;1;1;351
709406733;46;M;divorciado;ensino medio;3;41;1;146636,05;1;1;1328000;1;1;767
709407933;51;M;solteiro;graduacao;0;37;1;136451,53;5;0;0;2;1;689
709408983;54;M;casado;graduacao;2;40;1;203773,2;3;1;508000;1;1;579
709410033;56;M;na;graduacao;2;37;1;158317,4;1;1;1495000;1;0;688
709411383;45;M;na;mestrado;2;33;1;67692,05;6;0;0;1;2;544
709413933;56;M;solteiro;graduacao;0;34;1;68910,05;2;1;192000;1;1;537
709415583;37;F;solteiro;ensino fundam;0;20;1;20796,35;1;1;449000;1;0;270
709418508;45;M;casado;ensino medio;2;35;1;103790,45;1;1;751000;1;1;603
709422183;58;F;casado;ensino medio;1;44;1;19748,66;4;0;0;1;1;395
709423158;46;M;solteiro;ensino medio;1;23;1;125603,93;4;0;0;1;1;292
709426608;56;M;casado;doutorado;1;44;1;101716,07;5;0;0;1;0;465
709429533;49;F;divorciado;ensino medio;5;32;0;0;6;0;0;1;0;333
709430508;40;M;na;graduacao;4;30;1;60827,8;1;1;185000;1;1;382
709432833;53;F;casado;ensino fundam;1;34;1;24281,47;2;1;486000;1;1;471
709434408;42;M;casado;ensino fundam;3;25;1;72135,97;2;1;842000;1;0;492
709435533;53;F;solteiro;ensino fundam;0;38;1;18449,12;2;1;290000;1;1;369
709436883;56;F;solteiro;mestrado;0;46;1;75258,25;6;0;0;1;0;510
709443633;38;F;casado;mestrado;1;25;1;21464,22;5;0;0;1;0;324
709444983;38;F;solteiro;mestrado;0;28;1;59920,45;3;0;0;1;0;267
709446783;46;M;solteiro;ensino medio;1;35;1;92694,31;3;0;0;1;1;345
709447908;45;M;casado;ensino medio;2;30;1;96143,91;4;0;0;1;0;478
709449333;49;M;solteiro;graduacao;0;38;1;99544,73;6;0;0;1;0;423
